PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,TotalExpenditure,Name
2563_01,Earth,True,G,TRAPPIST-1e,15.0,False,0.0,Glorey Holsen
2566_01,Earth,False,G,TRAPPIST-1e,33.0,False,888.0,Blancy Ewisentley
2567_01,Earth,True,E,TRAPPIST-1e,28.0,False,0.0,Cheats Pien
2567_02,Mars,True,F,TRAPPIST-1e,17.0,False,0.0,Hon Pien
2568_01,Mars,False,F,TRAPPIST-1e,20.0,False,640.0,Moniey Whitneyes
2569_01,Mars,False,F,TRAPPIST-1e,42.0,False,704.0,Andra Ricklaney
2570_01,Earth,True,G,TRAPPIST-1e,18.0,False,0.0,Gabrie Summington
2575_01,Mars,False,F,55 Cancri e,27.0,False,6606.0,Wheets Rake
2576_01,Mars,True,F,TRAPPIST-1e,32.0,False,0.0,Yapich Che
2577_01,Earth,True,G,TRAPPIST-1e,19.0,False,0.0,Catha Delez
2577_02,Earth,True,G,TRAPPIST-1e,9.0,False,0.0,Jilley Delez
2579_01,Mars,False,F,TRAPPIST-1e,36.0,False,1347.0,Hony Barte
2583_01,Earth,True,G,TRAPPIST-1e,21.0,False,0.0,Velyne Webstephrey
2585_01,Europa,True,B,TRAPPIST-1e,40.0,False,0.0,Phernar Coweboded
2586_01,Earth,True,G,TRAPPIST-1e,42.0,False,0.0,Wilmay Santin
2587_01,Mars,True,F,TRAPPIST-1e,40.0,False,0.0,Ties Hoche
2587_02,Mars,True,F,TRAPPIST-1e,22.0,False,0.0,Hion Hoche
2600_01,Earth,False,E,TRAPPIST-1e,15.0,False,2348.0,Toat Kidie
2603_01,Earth,True,G,TRAPPIST-1e,38.0,False,0.0,Hanna Mejiarkerox
2603_02,Mars,False,F,55 Cancri e,15.0,False,900.0,Caseye Mejiarkerox
2604_01,Earth,True,G,PSO J318.5-22,24.0,False,0.0,Timyra Gentledges
2608_01,Earth,True,G,TRAPPIST-1e,22.0,False,0.0,Harrie Kaney
2610_01,Mars,False,F,TRAPPIST-1e,24.0,False,2525.0,Mollen Ericksonga
2611_01,Earth,False,G,TRAPPIST-1e,25.0,False,1778.0,Fanne Kochroeders
2612_01,Mars,False,F,TRAPPIST-1e,22.0,False,729.0,Herina Baldens
2613_01,Mars,False,F,TRAPPIST-1e,57.0,False,743.0,Karene Hinesh
2614_01,Mars,False,F,TRAPPIST-1e,25.0,False,1433.0,Cruses Boure
2615_01,Mars,False,F,TRAPPIST-1e,21.0,False,1534.0,Branda Burtiz
2620_01,Earth,True,G,55 Cancri e,41.0,False,0.0,Molley Buckleinson
2621_01,Europa,False,C,55 Cancri e,27.0,False,18266.0,Alsuud Suarging
2623_01,Mars,False,F,TRAPPIST-1e,18.0,False,864.0,Milda Coleyanglas
2630_01,Mars,False,F,TRAPPIST-1e,61.0,False,1443.0,Nicey Onell
2630_02,Earth,True,G,TRAPPIST-1e,9.0,False,0.0,Willey Onell
2630_03,Earth,False,G,TRAPPIST-1e,1.0,False,0.0,Sha Onell
2632_01,Mars,False,F,TRAPPIST-1e,27.0,False,1528.0,Raceky Hoopez
2637_01,Mars,False,,TRAPPIST-1e,20.0,False,981.0,Jona Rothewson
2637_02,Earth,True,G,PSO J318.5-22,2.0,False,0.0,Garyan Rothewson
2637_03,Earth,False,G,TRAPPIST-1e,0.0,False,0.0,Naomie Rothewson
2639_01,Mars,True,F,TRAPPIST-1e,25.0,False,0.0,Golos Ropie
2644_01,Mars,False,F,TRAPPIST-1e,22.0,False,703.0,Garry Fuentryoung
2653_01,Mars,False,F,TRAPPIST-1e,32.0,True,2598.0,Cowlat Ban
2654_01,Mars,False,D,TRAPPIST-1e,28.0,False,2664.0,Stight Rapie
2656_01,Europa,True,C,TRAPPIST-1e,43.0,False,0.0,Alinan Clinarfork
2665_01,Europa,False,C,55 Cancri e,28.0,False,7823.0,Alhaula Pressive
2667_01,Europa,True,B,55 Cancri e,32.0,False,0.0,Ionon Vactive
2667_02,Europa,False,B,TRAPPIST-1e,54.0,False,3990.0,Castork Vactive
2667_03,Europa,False,B,TRAPPIST-1e,27.0,False,3229.0,Ranan Vactive
2667_04,Europa,True,B,TRAPPIST-1e,30.0,False,0.0,Boteino Vactive
2667_05,Europa,True,B,55 Cancri e,25.0,False,0.0,Duhrk Vactive
2669_01,Mars,False,F,TRAPPIST-1e,39.0,False,2201.0,Croos Trake
2673_01,Earth,False,G,TRAPPIST-1e,14.0,False,4178.0,Cathya Bonnondry
2674_01,Earth,False,G,TRAPPIST-1e,8.0,False,0.0,Samany Spencervan
2674_02,Earth,False,G,TRAPPIST-1e,22.0,False,808.0,Hary Spencervan
2680_01,Europa,False,B,TRAPPIST-1e,27.0,False,8844.0,
2681_01,Earth,True,G,PSO J318.5-22,43.0,False,0.0,Carley Tersony
2686_01,Mars,False,F,TRAPPIST-1e,16.0,False,3183.0,Derry Mejiaddox
2689_01,Earth,False,G,TRAPPIST-1e,40.0,False,1763.0,Tany Watsongley
2694_01,Europa,True,B,TRAPPIST-1e,48.0,False,0.0,Maham Aneter
2694_02,Europa,False,C,TRAPPIST-1e,25.0,False,11580.0,Phacton Aneter
2696_01,Europa,False,C,TRAPPIST-1e,29.0,False,2400.0,Alram Comessic
2699_01,Mars,False,F,PSO J318.5-22,60.0,False,1230.0,Sanya Tranciams
2705_01,Earth,True,G,TRAPPIST-1e,22.0,False,0.0,Jenn Morgerson
2710_01,Europa,True,B,55 Cancri e,37.0,False,0.0,Antonon Trodery
2710_02,Europa,True,B,55 Cancri e,35.0,False,0.0,Nunkino Trodery
2711_01,Mars,False,F,TRAPPIST-1e,23.0,False,5916.0,Ducks Prin
2715_01,Earth,False,E,TRAPPIST-1e,24.0,False,1021.0,Fex Gerry
2715_02,Mars,False,F,TRAPPIST-1e,15.0,False,2603.0,Pioss Gerry
2716_01,Mars,False,D,TRAPPIST-1e,18.0,False,1685.0,Majoram Frintful
2716_02,Mars,True,D,55 Cancri e,14.0,False,0.0,Muonea Frintful
2719_01,Mars,False,D,TRAPPIST-1e,39.0,False,3249.0,Mus Curle
2719_02,Mars,True,F,TRAPPIST-1e,12.0,False,0.0,Shams Curle
2719_03,Mars,False,F,TRAPPIST-1e,43.0,False,2222.0,Heales Curle
2728_01,Mars,False,F,TRAPPIST-1e,45.0,False,1119.0,Ton Melto
2731_01,Earth,True,G,TRAPPIST-1e,24.0,False,0.0,Rone Fersongs
2733_01,Mars,False,F,TRAPPIST-1e,52.0,False,536.0,Wine Dickman
2735_01,Earth,False,G,TRAPPIST-1e,18.0,False,808.0,Janney Robersondez
2742_01,Earth,True,G,PSO J318.5-22,38.0,False,0.0,Erick Mondalley
2744_01,Earth,False,G,55 Cancri e,26.0,False,783.0,Jonaye Hendez
2749_01,Earth,True,G,TRAPPIST-1e,28.0,False,0.0,Loria Beckeetter
2757_01,Earth,False,G,TRAPPIST-1e,19.0,False,809.0,Man Hortis
2761_01,Mars,False,F,PSO J318.5-22,45.0,False,609.0,Rice Malliamsey
2761_02,Mars,False,F,TRAPPIST-1e,27.0,False,1403.0,Jandy Kellynn
2766_01,Earth,True,G,55 Cancri e,15.0,False,0.0,Eilan Morrencis
2767_01,Earth,False,G,TRAPPIST-1e,22.0,False,626.0,Geneen Mayder
2771_01,Mars,False,F,TRAPPIST-1e,23.0,False,689.0,Inette Wolfernan
2775_01,Europa,False,C,TRAPPIST-1e,32.0,False,2457.0,Okulas Greded
2776_01,Earth,False,G,TRAPPIST-1e,15.0,False,942.0,Alfrey Irwinson
2777_01,Europa,True,A,TRAPPIST-1e,30.0,True,0.0,Nunkino Inkcablel
2779_01,Mars,False,F,TRAPPIST-1e,60.0,False,774.0,Becca Monroellynn
2782_01,Mars,False,F,TRAPPIST-1e,50.0,False,2051.0,Wine Miranciash
2791_01,Earth,False,G,TRAPPIST-1e,45.0,False,1018.0,Tance Strongers
2794_01,Earth,False,E,TRAPPIST-1e,24.0,False,1049.0,Stchex Mellé
2794_02,Mars,False,F,TRAPPIST-1e,22.0,False,1325.0,Pefox Apie
2794_03,Mars,False,F,TRAPPIST-1e,20.0,False,2639.0,Donut Mellé
2794_04,Mars,True,F,55 Cancri e,19.0,False,0.0,Toale Mellé
2794_05,Mars,False,F,TRAPPIST-1e,40.0,False,1382.0,Ponts Apie
2794_06,Mars,True,F,TRAPPIST-1e,14.0,False,0.0,Tous Mellé
2794_07,Mars,True,F,TRAPPIST-1e,18.0,False,0.0,Dooss Apie
2800_01,Earth,True,E,55 Cancri e,20.0,False,0.0,Sugark Creke
2803_01,Mars,True,D,TRAPPIST-1e,35.0,False,0.0,Atrix Dedentive
2804_01,Earth,True,G,TRAPPIST-1e,24.0,False,0.0,Monard Cookentaney
2808_01,Europa,True,C,55 Cancri e,30.0,False,0.0,Weidus Platch
2808_02,Europa,False,C,TRAPPIST-1e,44.0,False,10923.0,Alsafik Platch
2815_01,Earth,False,E,TRAPPIST-1e,42.0,False,788.0,Ritey Bushafford
2815_02,Earth,True,G,TRAPPIST-1e,3.0,False,0.0,Daven Bushafford
2815_03,Mars,False,F,TRAPPIST-1e,19.0,False,703.0,Coley Bushafford
2816_01,Mars,True,D,TRAPPIST-1e,69.0,False,0.0,Sulah Gleroling
2827_01,Earth,True,G,55 Cancri e,50.0,False,0.0,Almara Cartiz
2828_01,Earth,False,G,PSO J318.5-22,15.0,False,529.0,Jacque Pughlinsons
2829_01,Earth,True,G,TRAPPIST-1e,18.0,False,0.0,Walley Byerton
2830_01,Earth,True,G,PSO J318.5-22,25.0,False,0.0,Adriet Barris
2833_01,Earth,True,G,PSO J318.5-22,15.0,False,0.0,Lonnis Davens
2836_01,Europa,False,C,55 Cancri e,62.0,False,9785.0,Thabik Sophaft
2841_01,Mars,False,F,TRAPPIST-1e,19.0,False,1127.0,Aleroy River
2842_01,Earth,True,G,TRAPPIST-1e,29.0,False,0.0,Isaacy Weaverays
2844_01,Mars,False,F,55 Cancri e,28.0,False,1333.0,Tera Knoxonway
2845_01,Europa,True,C,55 Cancri e,25.0,False,0.0,Tachird Resendent
2845_02,Europa,True,C,TRAPPIST-1e,22.0,False,0.0,Atonon Resendent
2848_01,Europa,True,A,TRAPPIST-1e,35.0,False,0.0,Instab Unkcatted
2848_02,Europa,True,A,TRAPPIST-1e,61.0,False,0.0,Nekkark Unkcatted
2848_03,Europa,True,A,55 Cancri e,26.0,False,0.0,Thab Unkcatted
2849_01,Mars,False,,TRAPPIST-1e,19.0,False,1201.0,Felice Dillips
2850_01,Mars,False,F,TRAPPIST-1e,2.0,False,0.0,Guakes Nuthe
2850_02,Mars,True,F,TRAPPIST-1e,0.0,False,0.0,Gian Nuthe
2850_03,Earth,False,E,TRAPPIST-1e,26.0,False,1299.0,Shog Nuthe
2850_04,Mars,True,F,TRAPPIST-1e,6.0,False,0.0,Hony Nuthe
2851_01,Mars,False,F,55 Cancri e,23.0,False,722.0,Janee Rocknight
2855_01,Mars,True,D,55 Cancri e,50.0,False,0.0,Dyonif Ambleetive
2864_01,Mars,False,F,TRAPPIST-1e,18.0,False,2604.0,Jacats Keen
2868_01,Earth,True,G,TRAPPIST-1e,7.0,False,0.0,Jeret Bonder
2868_02,Earth,True,G,TRAPPIST-1e,3.0,False,0.0,Rosiey Bonder
2868_03,Earth,False,G,TRAPPIST-1e,3.0,False,0.0,Done Bonder
2868_04,Earth,False,G,TRAPPIST-1e,37.0,False,1706.0,Ianya Bonder
2874_01,Earth,False,E,TRAPPIST-1e,25.0,False,995.0,Ellana Loway
2879_01,Mars,False,F,TRAPPIST-1e,22.0,False,1128.0,Mollen Morrodgers
2885_01,Mars,False,F,TRAPPIST-1e,20.0,False,1288.0,Lles Mushe
2886_01,Mars,False,F,TRAPPIST-1e,32.0,False,2463.0,Fow Bert
2889_01,Earth,False,E,TRAPPIST-1e,34.0,False,787.0,Floyde Barrez
2895_01,Europa,True,C,55 Cancri e,47.0,False,0.0,Phah Meplel
2896_01,Mars,False,F,TRAPPIST-1e,23.0,False,1292.0,Clard Sweenez
2898_01,Europa,False,B,TRAPPIST-1e,22.0,False,4338.0,Magnon Healted
2898_02,Europa,True,B,TRAPPIST-1e,35.0,False,0.0,Ashird Whetingert
2903_01,Earth,False,G,PSO J318.5-22,18.0,False,1514.0,
2904_01,Europa,False,C,TRAPPIST-1e,36.0,False,4922.0,Ashird Dishearly
2904_02,Europa,True,C,TRAPPIST-1e,32.0,False,0.0,Luxonon Dishearly
2911_01,Earth,True,G,TRAPPIST-1e,29.0,False,0.0,Carona Leton
2914_01,Europa,True,B,TRAPPIST-1e,19.0,False,0.0,Sadares Reeddommy
2915_01,Mars,True,F,TRAPPIST-1e,45.0,False,0.0,Wealke Beake
2916_01,Mars,True,F,TRAPPIST-1e,26.0,False,0.0,Mars Ickes
2917_01,Mars,False,F,TRAPPIST-1e,14.0,False,965.0,Marlly Simson
2918_01,Europa,False,B,55 Cancri e,22.0,False,4370.0,Geno Clutcheed
2921_01,Mars,False,F,TRAPPIST-1e,31.0,False,806.0,Cores Portananney
2922_01,Mars,False,F,TRAPPIST-1e,25.0,False,1308.0,Trine Pore
2923_01,Earth,False,G,TRAPPIST-1e,15.0,False,4179.0,Lavey Merkins
2924_01,Mars,False,F,TRAPPIST-1e,28.0,False,2832.0,Cobys Perie
2931_01,Earth,True,G,TRAPPIST-1e,34.0,False,0.0,Essara Mcfarley
2931_02,Mars,False,F,TRAPPIST-1e,28.0,False,797.0,Andice Mcfarley
2932_01,Europa,True,B,TRAPPIST-1e,45.0,False,0.0,Tarain Tachor
2933_01,Mars,False,F,TRAPPIST-1e,44.0,False,737.0,Byront Lewinton
2937_01,Mars,False,F,TRAPPIST-1e,22.0,False,1747.0,Gerly Valey
2939_01,Earth,False,G,TRAPPIST-1e,48.0,False,889.0,Noria Cainghannon
2946_01,Mars,False,F,TRAPPIST-1e,25.0,False,2629.0,Jayne Farrez
2946_02,Earth,False,G,TRAPPIST-1e,24.0,False,853.0,Toddie Farrez
2946_03,Earth,False,G,TRAPPIST-1e,20.0,False,887.0,Karah Farrez
2946_04,Earth,False,G,TRAPPIST-1e,46.0,False,842.0,Lewise Farrez
2947_01,Earth,True,G,TRAPPIST-1e,40.0,False,0.0,Byrona Kerrealds
2951_01,Earth,False,G,PSO J318.5-22,26.0,False,774.0,Juaney Slates
2952_01,Mars,False,F,55 Cancri e,56.0,False,1177.0,Shaele Carreralend
2955_01,Mars,True,F,TRAPPIST-1e,37.0,False,1447.0,Milda Rocholton
2957_01,Earth,True,G,TRAPPIST-1e,35.0,False,0.0,Eillis Cobson
2963_01,Earth,False,G,TRAPPIST-1e,15.0,False,907.0,Naomie Moodman
2967_01,Mars,False,F,TRAPPIST-1e,21.0,False,1641.0,Ren Clemondsey
2973_01,Earth,False,E,TRAPPIST-1e,24.0,False,786.0,Melica Greeves
2974_01,Mars,False,F,55 Cancri e,30.0,False,1444.0,Kell Holton
2976_01,Europa,True,B,55 Cancri e,34.0,False,0.0,Kabih Clughted
2976_02,Europa,True,B,55 Cancri e,16.0,False,0.0,Thab Clughted
2976_03,Europa,True,B,55 Cancri e,55.0,False,0.0,Sadach Clughted
2976_04,Europa,False,B,55 Cancri e,27.0,False,6143.0,Chamark Clughted
2977_01,Mars,False,F,TRAPPIST-1e,44.0,False,710.0,Leahy Atkinney
2977_02,Mars,False,F,TRAPPIST-1e,17.0,False,1156.0,Edgary Atkinney
2977_03,Mars,False,F,PSO J318.5-22,17.0,False,749.0,Ericia Atkinney
2978_01,Mars,False,F,TRAPPIST-1e,36.0,False,1309.0,Lers Botte
2980_01,Mars,False,F,TRAPPIST-1e,18.0,False,644.0,Gerly Quinnerry
2981_01,Earth,True,G,PSO J318.5-22,14.0,False,0.0,Francy Farleyatton
2985_01,Mars,False,F,TRAPPIST-1e,21.0,False,693.0,Therek Horners
2987_01,Earth,False,E,55 Cancri e,26.0,False,906.0,Lerome Heney
2989_01,Mars,False,F,TRAPPIST-1e,26.0,False,648.0,Mathy Brenney
2991_01,Mars,False,F,TRAPPIST-1e,21.0,False,2598.0,Burs Bert
2997_01,Europa,True,B,55 Cancri e,25.0,False,0.0,Taux Semageary
2997_02,Europa,False,B,TRAPPIST-1e,27.0,False,3835.0,Alinan Spirfuent
2997_03,Europa,False,B,55 Cancri e,25.0,False,4205.0,Askedus Semageary
2997_04,Europa,True,B,TRAPPIST-1e,43.0,False,0.0,Chard Prombled
2999_01,Mars,False,D,TRAPPIST-1e,35.0,False,3172.0,Cinda Pre
3002_01,Mars,False,F,PSO J318.5-22,21.0,False,737.0,Cellex Josesh
3007_01,Earth,False,G,TRAPPIST-1e,23.0,False,446.0,Chael Workmans
3008_01,Mars,True,D,55 Cancri e,17.0,False,2087.0,Ancham Timanable
3008_02,Mars,False,D,TRAPPIST-1e,21.0,False,6109.0,Gieba Timanable
3008_03,Mars,True,D,TRAPPIST-1e,21.0,False,0.0,Eleons Timanable
3008_04,Mars,False,D,TRAPPIST-1e,39.0,False,2679.0,Aldus Timanable
3008_05,Mars,True,D,55 Cancri e,22.0,False,0.0,Dabiton Timanable
3008_06,Mars,True,D,55 Cancri e,40.0,False,0.0,Sterops Timanable
3011_01,Earth,True,G,TRAPPIST-1e,25.0,False,0.0,Leene Haydenzier
3016_01,Earth,False,G,TRAPPIST-1e,6.0,False,0.0,Monah Bakericks
3016_02,Earth,True,G,TRAPPIST-1e,1.0,False,0.0,Philia Rickson
3016_03,Earth,True,G,TRAPPIST-1e,1.0,False,0.0,Camiet Bakericks
3016_04,Earth,False,E,TRAPPIST-1e,20.0,False,5509.0,Allara Bakericks
3017_01,Earth,False,G,TRAPPIST-1e,17.0,False,4926.0,Therly Wilsoney
3028_01,Earth,True,G,TRAPPIST-1e,22.0,False,0.0,Mathy Frannis
3031_01,Mars,True,F,55 Cancri e,18.0,False,0.0,Mocake Fache
3035_01,Earth,False,E,TRAPPIST-1e,49.0,False,0.0,Quid Raste
3037_01,Europa,True,C,55 Cancri e,27.0,False,0.0,Alshail Gloyanthy
3037_02,Europa,True,C,TRAPPIST-1e,40.0,False,0.0,Taurah Gloyanthy
3041_01,Earth,False,E,TRAPPIST-1e,22.0,False,791.0,Milyn Trankliney
3043_01,Mars,False,F,TRAPPIST-1e,55.0,False,1216.0,Tros Kniva
3046_01,Mars,False,D,TRAPPIST-1e,45.0,False,3098.0,Neutrix Watuald
3049_01,Earth,False,G,TRAPPIST-1e,33.0,False,1778.0,Claura Crosarios
3051_01,Earth,False,G,TRAPPIST-1e,42.0,False,2344.0,Aarone Fredersend
3052_01,Europa,False,C,TRAPPIST-1e,27.0,False,4256.0,Taurak Unklible
3056_01,Earth,True,G,TRAPPIST-1e,16.0,False,0.0,Brita Rushing
3057_01,Mars,False,F,TRAPPIST-1e,23.0,False,1063.0,Puffs Sames
3058_01,Earth,False,G,TRAPPIST-1e,31.0,False,907.0,Alie Hortez
3059_01,Europa,True,B,TRAPPIST-1e,62.0,False,0.0,Astrark Preeldy
3069_01,Mars,False,F,PSO J318.5-22,43.0,False,684.0,Coren Hamberterry
3072_01,Mars,True,F,55 Cancri e,57.0,False,0.0,Hamsp Sesa
3074_01,Mars,False,F,PSO J318.5-22,23.0,False,1349.0,Tyle Carley
3075_01,Mars,False,F,55 Cancri e,20.0,False,1585.0,Alvia Callowery
3077_01,Europa,True,B,55 Cancri e,21.0,False,0.0,Muonea Oinded
3077_02,Europa,True,B,55 Cancri e,27.0,False,0.0,Goros Oinded
3078_01,Europa,False,C,55 Cancri e,31.0,False,16338.0,Cheliak Busive
3078_02,Europa,False,C,TRAPPIST-1e,31.0,True,16788.0,Azimuon Busive
3078_03,Europa,True,C,TRAPPIST-1e,24.0,False,0.0,Pheino Busive
3078_04,Europa,False,C,TRAPPIST-1e,27.0,False,13013.0,Alino Busive
3086_01,Mars,False,F,TRAPPIST-1e,28.0,False,804.0,Kenda Byerson
3089_01,Earth,True,E,TRAPPIST-1e,44.0,False,0.0,Allift Madan
3094_01,Earth,True,G,TRAPPIST-1e,19.0,False,0.0,Tonioe Wallerson
3097_01,Mars,True,F,TRAPPIST-1e,14.0,False,1387.0,Ree Dato
3098_01,Earth,False,E,TRAPPIST-1e,65.0,False,1669.0,Margio Puckley
3101_01,Mars,False,D,TRAPPIST-1e,73.0,False,2577.0,Cints Erle
3105_01,Europa,True,C,TRAPPIST-1e,26.0,False,0.0,Celavas Alaring
3105_02,Europa,False,C,TRAPPIST-1e,25.0,False,6821.0,Mard Alaring
3105_03,Europa,True,C,TRAPPIST-1e,26.0,False,0.0,Arkaban Alaring
3106_01,Mars,False,F,TRAPPIST-1e,34.0,False,778.0,Lardy Ayalazquez
3107_01,Earth,True,G,TRAPPIST-1e,63.0,False,0.0,Allie Weissey
3108_01,Earth,True,G,TRAPPIST-1e,53.0,False,0.0,Gerly Navages
3109_01,Earth,False,G,TRAPPIST-1e,18.0,False,809.0,Keitha Franton
3115_01,Earth,True,G,PSO J318.5-22,40.0,False,0.0,Lilly Mccarveymon
3122_01,Mars,False,D,TRAPPIST-1e,28.0,False,1150.0,
3122_02,Mars,False,F,TRAPPIST-1e,45.0,False,1238.0,Beeres Sin
3125_01,Mars,False,D,TRAPPIST-1e,32.0,False,3344.0,Miten Pate
3125_02,Mars,False,D,55 Cancri e,19.0,False,1767.0,Chreet Pate
3127_01,Europa,True,C,55 Cancri e,65.0,False,0.0,Azhab Dedinder
3129_01,Earth,False,E,TRAPPIST-1e,20.0,False,981.0,Eddiey Simpsonks
3135_01,Mars,False,F,55 Cancri e,18.0,False,640.0,Danna Douglasen
3137_01,Mars,True,F,PSO J318.5-22,18.0,False,0.0,Bonyam Stanters
3139_01,Mars,False,F,TRAPPIST-1e,58.0,False,208.0,Estine Leonaldez
3141_01,Mars,True,F,TRAPPIST-1e,25.0,False,0.0,Gone Blie
3144_01,Mars,False,F,TRAPPIST-1e,13.0,False,723.0,Sergia Wilderssen
3146_01,Mars,False,F,PSO J318.5-22,26.0,False,1275.0,
3148_01,Mars,False,F,TRAPPIST-1e,22.0,False,904.0,Millie Gilleyons
3148_02,Earth,False,G,TRAPPIST-1e,22.0,False,784.0,Thony Gilleyons
3150_01,Earth,False,G,TRAPPIST-1e,10.0,False,0.0,Nancis Miltongson
3151_01,Europa,True,C,55 Cancri e,14.0,False,0.0,Porrim Alvercal
3153_01,Earth,False,G,TRAPPIST-1e,44.0,False,785.0,Hilly Daughessey
3153_02,Earth,True,G,55 Cancri e,10.0,False,0.0,Artis Jorden
3154_01,Earth,True,G,TRAPPIST-1e,37.0,False,0.0,Len Bakerson
3155_01,Europa,True,B,55 Cancri e,37.0,False,0.0,Alraia Brathful
3155_02,Europa,False,B,55 Cancri e,44.0,False,5839.0,
3156_01,Earth,False,G,PSO J318.5-22,42.0,False,1161.0,Ambert Baxters
3157_01,Mars,False,,TRAPPIST-1e,18.0,False,1561.0,Hoow Upead
3160_01,Mars,False,F,TRAPPIST-1e,34.0,False,1768.0,Stray Cako
3165_01,Mars,False,F,TRAPPIST-1e,15.0,False,875.0,Almary Harley
3167_01,Earth,False,G,TRAPPIST-1e,36.0,False,1018.0,Wenny Schmondez
3170_01,Earth,True,G,TRAPPIST-1e,27.0,False,0.0,Marlly Baxters
3173_01,Earth,True,G,TRAPPIST-1e,33.0,False,0.0,Paulia Wolffy
3177_01,Mars,False,F,TRAPPIST-1e,27.0,False,821.0,Regana Monsoney
3178_01,Mars,True,F,TRAPPIST-1e,22.0,False,0.0,Sug Sté
3183_01,Earth,False,G,TRAPPIST-1e,19.0,False,907.0,Lilley Harmond
3186_01,Mars,True,F,TRAPPIST-1e,18.0,False,0.0,
3187_01,Europa,False,A,55 Cancri e,31.0,False,4851.0,Misa Dompreced
3190_01,Mars,False,F,TRAPPIST-1e,41.0,False,1348.0,Beres Trake
3190_02,Earth,True,E,TRAPPIST-1e,48.0,False,0.0,Carves Bert
3194_01,Earth,False,G,TRAPPIST-1e,23.0,False,2588.0,Robina Gonzaley
3198_01,Mars,False,F,TRAPPIST-1e,29.0,False,2623.0,Cruts Tité
3199_01,Europa,False,C,TRAPPIST-1e,38.0,False,5105.0,Halsham Sinecthex
3202_01,Earth,False,G,PSO J318.5-22,21.0,False,699.0,Kerrie Cardners
3207_01,Mars,False,F,PSO J318.5-22,20.0,False,2101.0,Lyny Hoppernardy
3208_01,Europa,False,T,TRAPPIST-1e,27.0,False,16326.0,Thabius Reeddommy
3214_01,Mars,True,F,TRAPPIST-1e,33.0,False,0.0,Wales Tre
3222_01,Earth,False,G,TRAPPIST-1e,24.0,False,771.0,
3226_01,Mars,True,F,TRAPPIST-1e,23.0,False,0.0,Quars Stre
3228_01,Mars,False,D,55 Cancri e,22.0,False,3012.0,Caks Killé
3231_01,Earth,True,G,55 Cancri e,13.0,False,0.0,Joanie Simsey
3233_01,Mars,False,F,55 Cancri e,24.0,False,1151.0,Tricki Peterstarks
3234_01,Earth,False,E,TRAPPIST-1e,32.0,False,867.0,Debora Wolfernan
3242_01,Earth,False,E,TRAPPIST-1e,17.0,False,1048.0,Asinch Tike
3244_01,Europa,True,A,TRAPPIST-1e,28.0,False,0.0,Shaiaz Sessory
3244_02,Europa,True,A,TRAPPIST-1e,46.0,False,0.0,Shain Sessory
3244_03,Europa,True,A,55 Cancri e,18.0,False,0.0,Tarino Sessory
3245_01,Mars,False,F,TRAPPIST-1e,24.0,False,823.0,Carona Coley
3245_02,Mars,False,F,TRAPPIST-1e,20.0,False,2413.0,Walles Hayerson
3246_01,Mars,False,F,TRAPPIST-1e,17.0,False,924.0,Hanne Blangibson
3249_01,Mars,False,F,TRAPPIST-1e,44.0,False,803.0,Jona Mcleandez
3249_02,Earth,False,G,PSO J318.5-22,34.0,False,926.0,Leondy Mcleandez
3250_01,Mars,False,F,PSO J318.5-22,19.0,False,667.0,Blanda Bucknersony
3251_01,Mars,False,F,TRAPPIST-1e,28.0,False,740.0,Jeroy Coxterez
3257_01,Mars,True,F,TRAPPIST-1e,26.0,False,0.0,Wacks Mitte
3261_01,Europa,False,C,55 Cancri e,57.0,False,11446.0,Muonon Clughted
3263_01,Mars,True,F,TRAPPIST-1e,34.0,False,0.0,Monam Tité
3264_01,Earth,False,E,TRAPPIST-1e,18.0,False,1586.0,Volath Cry
3265_01,Europa,False,B,TRAPPIST-1e,28.0,True,3890.0,Tarino Trallect
3265_02,Europa,False,B,55 Cancri e,6.0,False,0.0,Dilatik Hafthy
3265_03,Europa,True,B,55 Cancri e,53.0,False,0.0,Alrakan Trallect
3265_04,Europa,False,B,TRAPPIST-1e,6.0,False,0.0,Alsham Trallect
3266_01,Mars,False,F,TRAPPIST-1e,33.0,False,722.0,Con Pashe
3267_01,Europa,True,A,55 Cancri e,43.0,False,0.0,Bens Mander
3277_01,Earth,False,G,TRAPPIST-1e,44.0,False,3762.0,Glenna Frannis
3278_01,Mars,True,F,TRAPPIST-1e,28.0,False,0.0,Badont Blan
3281_01,Mars,True,F,55 Cancri e,37.0,False,0.0,Scers Erry
3285_01,Earth,False,E,TRAPPIST-1e,55.0,False,8071.0,Doulls Kad
3285_02,Earth,True,E,TRAPPIST-1e,40.0,False,0.0,Terek Shbre
3286_01,Mars,False,F,TRAPPIST-1e,38.0,False,807.0,Terek Ricks
3288_01,Mars,True,F,TRAPPIST-1e,24.0,False,0.0,Dings Ste
3290_01,Mars,True,F,TRAPPIST-1e,53.0,False,0.0,Anamos Pre
3290_02,Mars,False,D,TRAPPIST-1e,61.0,False,2774.0,Hynx Pre
3291_01,Earth,True,G,TRAPPIST-1e,17.0,False,0.0,Card Puckenton
3302_01,Earth,False,G,TRAPPIST-1e,20.0,False,784.0,Armene Ricklaney
3303_01,Earth,False,G,TRAPPIST-1e,22.0,False,770.0,Breney Fowlaney
